Order No,Product Name,Retail Price,Order Quantity,Sub Total,Expected Sub Total,Difference,Passes Audit
5782-2,Steady Liquid Accent Tank-Style Highlighters,$2.84,3.0,$59.64,$8.52,$51.12,False
5783-1,Cando PC940 Copier,$449.99,19.0,"$7,199.84",$8549.81,$-1349.97,False
5783-1,Cando PC940 Copier,$449.99,42.0,"$7,199.84",$18899.58,$-11699.74,False
5783-1,Cando PC940 Copier,$449.99,12.0,"$7,534.16",$5399.88,$2134.28,False
5783-1,Cando PC940 Copier,$449.99,11.0,"$7,799.84",$4949.89,$2849.95,False
5784-1,Artisan Printable Repositionable Plastic Tabs,$8.60,23.0,$157.00,$197.80,$-40.80,False
5786-1,370 Colored Short Pencils,$2.60,38.0,$789.00,$98.80,$690.20,False
5786-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,25.0,$16.90,$203.50,$-186.60,False
5790-1,Smiths Bulldog Clip,$3.78,47.0,$128.52,$177.66,$-49.14,False
5792-1,Artisan 481 Labels,$3.08,42.0,$100.58,$129.36,$-28.78,False
5795-1,Alto Memo Cubes,$5.18,36.0,$58.92,$186.48,$-127.56,False
5796-1,Colored Envelopes,$3.69,27.0,$89.32,$99.63,$-10.31,False
5797-1,Smiths Standard Envelopes,$5.68,34.0,$44.46,$193.12,$-148.66,False
5797-1,Apex Straight Scissors,$12.98,27.0,$649.00,$350.46,$298.54,False
5798-1,Pizazz Colored Pencils,$2.94,47.0,$157.12,$138.18,$18.94,False
5799-1,Cando PC940 Copier,$449.99,29.0,"$11,335.69",$13049.71,$-1714.02,False
5799-1,UGen Ultra Professional Cordless Optical Suite,$300.97,42.0,"$12,339.77",$12640.74,$-300.97,False
5799-1,UGen Ultra Professional Cordless Optical Suite,$300.97,21.0,"$12,339.77",$6320.37,$6019.40,False
5799-1,Apex Straight Scissors,$12.98,20.0,$269.60,$259.60,$10.00,False
5799-1,UGen Ultra Professional Cordless Optical Suite,$300.97,9.0,"$12,379.76",$2708.73,$9671.03,False
5801-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,46.0,$80.07,$500.94,$-420.87,False
5801-1,Smiths SlimLine Pencil Sharpener,$11.97,35.0,$359.10,$418.95,$-59.85,False
5802-1,Pizazz Dustless Chalk Sticks,$1.68,9.0,$43.72,$15.12,$28.60,False
5802-1,Bagged Rubber Bands,$1.26,8.0,$25.29,$10.08,$15.21,False
5802-1,TechSavi Access Keyboard,$15.98,41.0,$900.88,$655.18,$245.70,False
5802-1,"Alto Parchment Paper, Assorted Colors",$7.28,10.0,$16.22,$72.80,$-56.58,False
5802-2,Binder Clips by OIC,$1.48,21.0,$43.27,$31.08,$12.19,False
5803-1,Binder Posts,$5.74,40.0,$66.36,$229.60,$-163.24,False
5803-1,Alto Memo Cubes,$5.18,22.0,$66.36,$113.96,$-47.60,False
5803-1,Alto Memo Cubes,$5.18,43.0,$66.36,$222.74,$-156.38,False
5803-1,Artisan Poly Binder Pockets,$3.58,43.0,$25.94,$153.94,$-128.00,False
5803-1,Artisan Durable Poly Binders,$5.53,6.0,$66.36,$33.18,$33.18,False
5804-1,TechSavi Access Keyboard,$15.98,40.0,$839.38,$639.20,$200.18,False
5804-1,Artisan Durable Binders,$2.88,38.0,$66.36,$109.44,$-43.08,False
5804-1,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$1.95,44.0,$43.28,$85.80,$-42.52,False
5804-2,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$1.95,40.0,$46.20,$78.00,$-31.80,False
5804-2,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,18.0,$46.20,$146.52,$-100.32,False
5804-2,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,35.0,$46.20,$204.40,$-158.20,False
5805-1,"Alto Parchment Paper, Assorted Colors",$7.28,26.0,$244.48,$189.28,$55.20,False
5805-1,Artisan Durable Binders,$2.88,10.0,$56.50,$28.80,$27.70,False
5806-1,Security-Tint Envelopes,$7.64,22.0,$244.48,$168.08,$76.40,False
5806-1,Security-Tint Envelopes,$7.64,23.0,$243.48,$175.72,$67.76,False
5806-1,Artisan Reinforcements for Hole-Punch Pages,$1.98,46.0,$46.00,$91.08,$-45.08,False
5806-1,Artisan 474 Labels,$2.88,50.0,$62.96,$144.00,$-81.04,False
5806-1,Security-Tint Envelopes,$7.64,27.0,$244.48,$206.28,$38.20,False
5806-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,40.0,$75.44,$292.00,$-216.56,False
5806-2,Bagged Rubber Bands,$1.26,38.0,$14.79,$47.88,$-33.09,False
5807-1,Artisan 478 Labels,$4.91,34.0,$44.28,$166.94,$-122.66,False
5808-1,Artisan 478 Labels,$4.91,42.0,$44.32,$206.22,$-161.90,False
5809-1,Artisan 479 Labels,$2.61,21.0,$17.28,$54.81,$-37.53,False
5809-1,Artisan 474 Labels,$2.88,31.0,$27.92,$89.28,$-61.36,False
5809-1,Artisan Poly Binder Pockets,$3.58,6.0,$23.96,$21.48,$2.48,False
5809-1,Artisan Poly Binder Pockets,$3.58,32.0,$150.98,$114.56,$36.42,False
5811-1,"Alto Parchment Paper, Assorted Colors",$7.28,8.0,$200.24,$58.24,$142.00,False
5811-1,TechSavi Access Keyboard,$15.98,36.0,$415.48,$575.28,$-159.80,False
5811-1,TechSavi Access Keyboard,$15.98,47.0,$439.28,$751.06,$-311.78,False
5811-1,Artisan Hanging File Binders,$5.98,23.0,$205.80,$137.54,$68.26,False
5811-1,Binder Posts,$5.74,8.0,$130.48,$45.92,$84.56,False
5811-1,"Alto Parchment Paper, Assorted Colors",$7.28,8.0,$152.78,$58.24,$94.54,False
5812-1,EcoTones Memo Sheets,$4.00,49.0,$29.22,$196.00,$-166.78,False
5812-1,TechSavi Access Keyboard,$15.98,38.0,$61.84,$607.24,$-545.40,False
5812-1,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,$3.85,3.0,$164.08,$11.55,$152.53,False
5813-1,Wirebound Voice Message Log Book,$4.76,2.0,$30.92,$9.52,$21.40,False
5813-1,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,18.0,$27.92,$105.12,$-77.20,False
5813-1,Binder Clips by OIC,$1.48,41.0,$23.72,$60.68,$-36.96,False
5814-1,Artisan Binder Labels,$3.89,36.0,$247.84,$140.04,$107.80,False
5814-1,1726 Digital Answering Machine,$20.99,10.0,$33.40,$209.90,$-176.50,False
5814-1,Artisan Hanging File Binders,$5.98,43.0,$219.30,$257.14,$-37.84,False
5814-1,Artisan 481 Labels,$3.08,5.0,$13.90,$15.40,$-1.50,False
5814-1,Artisan Durable Poly Binders,$5.53,39.0,$130.98,$215.67,$-84.69,False
5815-1,Smiths General Use 3-Ring Binders,$1.88,8.0,$81.12,$15.04,$66.08,False
5815-1,Lumi Crayons,$9.85,9.0,$403.85,$88.65,$315.20,False
5815-1,Lumi Crayons,$9.85,5.0,$403.85,$49.25,$354.60,False
5815-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,20.0,$469.60,$731.00,$-261.40,False
5816-1,Artisan Binder Labels,$3.89,34.0,$241.96,$132.26,$109.70,False
5816-1,Deluxe Rollaway Locking File with Drawer,$415.88,26.0,"$1,559.87",$10812.88,$-9253.01,False
5816-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,20.0,$15.40,$162.80,$-147.40,False
5816-1,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,$3.85,27.0,$18.20,$103.95,$-85.75,False
5816-1,Smiths SlimLine Pencil Sharpener,$11.97,29.0,$63.84,$347.13,$-283.29,False
5816-1,"Alto Parchment Paper, Assorted Colors",$7.28,12.0,$371.40,$87.36,$284.04,False
5816-1,Apex Straight Scissors,$12.98,35.0,$623.32,$454.30,$169.02,False
5816-1,"Creator Anti Dust Chalk, 12/Pack",$1.82,32.0,$63.40,$58.24,$5.16,False
5818-1,Artisan 48 Labels,$6.30,16.0,$72.44,$100.80,$-28.36,False
5819-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,42.0,$626.38,$1535.10,$-908.72,False
5819-1,Apex Box Cutter Scissors,$10.23,50.0,$205.62,$511.50,$-305.88,False
5819-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,21.0,$238.55,$153.30,$85.25,False
5820-1,Alto Memo Cubes,$5.18,6.0,$88.84,$31.08,$57.76,False
5821-1,Artisan 481 Labels,$3.08,4.0,$12.32,$12.32,$0.00,True
5821-1,Artisan 481 Labels,$3.08,27.0,$12.32,$83.16,$-70.84,False
5821-1,Artisan 481 Labels,$3.08,8.0,$12.32,$24.64,$-12.32,False
5821-1,Apex Elite Stainless Steel Scissors,$8.34,39.0,$121.02,$325.26,$-204.24,False
5821-1,Artisan 481 Labels,$3.08,8.0,$12.32,$24.64,$-12.32,False
5821-1,Artisan 481 Labels,$3.08,22.0,$12.32,$67.76,$-55.44,False
5822-1,Smiths Bulldog Clip,$3.78,29.0,$163.02,$109.62,$53.40,False
5822-1,Binder Clips by OIC,$1.48,44.0,$19.36,$65.12,$-45.76,False
5822-1,Binder Clips by OIC,$1.48,24.0,$14.56,$35.52,$-20.96,False
5822-1,Smiths Metal Binder Clips,$2.62,50.0,$63.80,$131.00,$-67.20,False
5822-1,Apex Straight Scissors,$12.98,50.0,$681.88,$649.00,$32.88,False
5823-1,Security-Tint Envelopes,$7.64,47.0,$130.65,$359.08,$-228.43,False
5823-1,Binder Posts,$5.74,3.0,$12.92,$17.22,$-4.30,False
5824-1,Artisan 487 Labels,$3.69,38.0,$142.94,$140.22,$2.72,False
5824-1,Smiths Premium Bright 1-Part Blank Computer Paper,$8.99,50.0,$219.40,$449.50,$-230.10,False
5824-1,Smiths Bulldog Clip,$3.78,29.0,$166.48,$109.62,$56.86,False
5824-1,Artisan Poly Binder Pockets,$3.58,9.0,$2.62,$32.22,$-29.60,False
5825-1,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,$3.85,41.0,$26.60,$157.85,$-131.25,False
5825-1,Cando PC940 Copier,$449.99,38.0,"$1,457.28",$17099.62,$-15642.34,False
5825-1,Artisan 48 Labels,$6.30,7.0,$534.60,$44.10,$490.50,False
5825-1,Artisan 479 Labels,$2.61,49.0,$22.40,$127.89,$-105.49,False
5825-1,Laser DVD-RAM discs,$35.41,18.0,$187.54,$637.38,$-449.84,False
5826-1,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",$136.98,20.0,$246.80,$2739.60,$-2492.80,False
5826-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,10.0,"$1,494.68",$347.60,$1147.08,False
5826-1,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$3.26,50.0,$15.02,$163.00,$-147.98,False
5826-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,33.0,"$1,495.69",$1147.08,$348.61,False
5826-1,Cando PC940 Copier,$449.99,6.0,"$1,016.30",$2699.94,$-1683.64,False
5826-1,Artisan 474 Labels,$2.88,38.0,$25.92,$109.44,$-83.52,False
5826-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,33.0,"$1,559.87",$1147.08,$412.79,False
5826-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,48.0,"$1,494.68",$1668.48,$-173.80,False
5826-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,43.0,"$1,494.68",$1494.68,$0.00,True
5828-1,"Steady Colorific Eraseable Coloring Pencils, 12 Count",$3.28,8.0,$127.02,$26.24,$100.78,False
5829-1,Xit Blank Computer Paper,$19.98,11.0,$639.36,$219.78,$419.58,False
5829-1,Xit Blank Computer Paper,$19.98,48.0,$639.36,$959.04,$-319.68,False
5829-1,Cando PC940 Copier,$449.99,2.0,$437.28,$899.98,$-462.70,False
5829-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,18.0,"$1,128.80",$657.90,$470.90,False
5831-1,Apex Desige Stainless Steel Scissors,$8.34,10.0,$285.64,$83.40,$202.24,False
5831-1,Apex Design Stainless Steel Bent Scissors,$6.84,27.0,$234.36,$184.68,$49.68,False
5831-1,TechSavi Internet Navigator Keyboard,$30.98,24.0,$222.00,$743.52,$-521.52,False
5832-1,Alto Keyboard-In-A-Box,$29.10,11.0,"$1,455.00",$320.10,$1134.90,False
5832-1,Alto Keyboard-In-A-Box,$29.10,8.0,"$1,475.00",$232.80,$1242.20,False
5832-1,Artisan Hanging File Binders,$5.98,11.0,$164.05,$65.78,$98.27,False
5832-1,Artisan Hanging File Binders,$5.98,42.0,$91.24,$251.16,$-159.92,False
5833-1,Steady Major Accent Highlighters,$7.08,40.0,$248.80,$283.20,$-34.40,False
5834-1,Apex Preferred Stainless Steel Scissors,$5.68,22.0,$273.44,$124.96,$148.48,False
5834-1,1726 Digital Answering Machine,$20.99,27.0,$431.80,$566.73,$-134.93,False
5834-1,Artisan Hanging File Binders,$5.98,27.0,$164.00,$161.46,$2.54,False
5835-1,HFX LaserJet 3310 Copier,$599.99,8.0,"$2,029.54",$4799.92,$-2770.38,False
5835-1,"Alto Parchment Paper, Assorted Colors",$7.28,42.0,$299.40,$305.76,$-6.36,False
5835-1,Artisan Durable Poly Binders,$5.53,16.0,$43.60,$88.48,$-44.88,False
5835-2,EcoTones Memo Sheets,$4.00,48.0,$154.78,$192.00,$-37.22,False
5837-1,Bagged Rubber Bands,$1.26,26.0,$417.20,$32.76,$384.44,False
5837-1,Artisan Poly Binder Pockets,$3.58,16.0,$40.60,$57.28,$-16.68,False
5838-1,Artisan Binder Labels,$3.89,10.0,$148.40,$38.90,$109.50,False
5838-1,Smiths SlimLine Pencil Sharpener,$11.97,32.0,$45.44,$383.04,$-337.60,False
5839-1,Artisan Poly Binder Pockets,$3.58,7.0,$24.52,$25.06,$-0.54,False
5839-1,"Alto Parchment Paper, Assorted Colors",$7.28,30.0,$659.00,$218.40,$440.60,False
5841-1,Emerson LQ-870 Dot Matrix Printer,$535.64,32.0,$113.28,$17140.48,$-17027.20,False
5841-1,Artisan 48 Labels,$6.30,43.0,$187.20,$270.90,$-83.70,False
5841-1,Artisan Durable Poly Binders,$5.53,8.0,$158.84,$44.24,$114.60,False
5841-1,Pizazz Drawing Pencil Set,$2.78,47.0,$94.52,$130.66,$-36.14,False
5842-1,Pizazz Drawing Pencil Set,$2.78,44.0,$33.07,$122.32,$-89.25,False
5843-1,Cando S750 Color Inkjet Printer,$120.97,32.0,"$4,596.86",$3871.04,$725.82,False
5843-1,Cando S750 Color Inkjet Printer,$120.97,35.0,"$2,753.32",$4233.95,$-1480.63,False
5843-1,Artisan Hanging File Binders,$5.98,41.0,$132.36,$245.18,$-112.82,False
5844-1,Alto Memo Cubes,$5.18,1.0,$599.50,$5.18,$594.32,False
5844-1,Lumi Crayons,$9.85,27.0,$506.52,$265.95,$240.57,False
5844-1,Beekin 105-Key Black Keyboard,$19.98,8.0,$944.55,$159.84,$784.71,False
5845-1,Alto Memo Cubes,$5.18,19.0,$131.60,$98.42,$33.18,False
5845-1,Artisan 474 Labels,$2.88,10.0,$73.58,$28.80,$44.78,False
5845-1,Unpadded Memo Slips,$3.98,17.0,$7.96,$67.66,$-59.70,False
5846-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,47.0,$959.14,$1051.86,$-92.72,False
5847-1,Artisan Durable Poly Binders,$5.53,14.0,$49.77,$77.42,$-27.65,False
5847-1,Artisan Durable Poly Binders,$5.53,36.0,$457.88,$199.08,$258.80,False
5847-1,Artisan 48 Labels,$6.30,23.0,$153.92,$144.90,$9.02,False
5847-1,Artisan Hanging File Binders,$5.98,35.0,$119.76,$209.30,$-89.54,False
5847-1,Artisan 478 Labels,$4.91,14.0,$58.64,$68.74,$-10.10,False
5847-1,Artisan Durable Poly Binders,$5.53,37.0,$49.77,$204.61,$-154.84,False
5847-1,Artisan Durable Poly Binders,$5.53,34.0,$49.77,$188.02,$-138.25,False
5847-1,Artisan Round Ring Poly Binders,$2.84,18.0,$43.22,$51.12,$-7.90,False
5848-1,"Wirebound Message Book, 4 per Page",$5.43,23.0,$70.59,$124.89,$-54.30,False
5849-1,Artisan Durable Binders,$2.88,37.0,$57.62,$106.56,$-48.94,False
5850-1,"Alto Six-Outlet Power Strip, 4 Cord Length",$8.62,17.0,$431.00,$146.54,$284.46,False
5850-1,"Alto Six-Outlet Power Strip, 4 Cord Length",$8.62,27.0,$431.00,$232.74,$198.26,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,29.0,$699.30,$579.42,$119.88,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,15.0,$699.30,$299.70,$399.60,False
5851-1,Artisan Hanging File Binders,$5.98,27.0,$165.90,$161.46,$4.44,False
5851-1,Artisan Hanging File Binders,$5.98,39.0,$165.90,$233.22,$-67.32,False
5851-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,27.0,$165.90,$197.10,$-31.20,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,24.0,$699.30,$479.52,$219.78,False
5851-1,Artisan Hanging File Binders,$5.98,45.0,$121.02,$269.10,$-148.08,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,22.0,$699.30,$439.56,$259.74,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,13.0,$699.30,$259.74,$439.56,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,11.0,$699.30,$219.78,$479.52,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,30.0,$699.30,$599.40,$99.90,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,3.0,$699.30,$59.94,$639.36,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,50.0,$699.30,$999.00,$-299.70,False
5851-1,Beekin 105-Key Black Keyboard,$19.98,33.0,$699.30,$659.34,$39.96,False
5852-1,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,$3.85,39.0,$132.48,$150.15,$-17.67,False
5852-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,18.0,"$1,242.70",$657.90,$584.80,False
5852-1,Artisan 479 Labels,$2.61,11.0,$15.04,$28.71,$-13.67,False
5852-1,Apex Elite Stainless Steel Scissors,$8.34,8.0,$150.54,$66.72,$83.82,False
5852-1,Artisan Heavy-Duty EZD  Binder With Locking Rings,$5.58,3.0,$145.60,$16.74,$128.86,False
5852-1,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,$3.85,37.0,$13.66,$142.45,$-128.79,False
5854-1,Beekin 105-Key Black Keyboard,$19.98,2.0,$649.38,$39.96,$609.42,False
5854-1,TechSavi Access Keyboard,$15.98,20.0,$639.20,$319.60,$319.60,False
5854-1,Apex Straight Scissors,$12.98,14.0,$584.08,$181.72,$402.36,False
5854-1,TechSavi Access Keyboard,$15.98,30.0,$639.20,$479.40,$159.80,False
5854-1,TechSavi Access Keyboard,$15.98,47.0,$639.20,$751.06,$-111.86,False
5855-1,Artisan Hanging File Binders,$5.98,19.0,$132.14,$113.62,$18.52,False
5855-1,Apex Pright Scissors,$12.98,6.0,$229.40,$77.88,$151.52,False
5857-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,24.0,$390.56,$537.12,$-146.56,False
5857-1,Apex Box Cutter Scissors,$10.23,2.0,$165.90,$20.46,$145.44,False
5857-1,Artisan Durable Poly Binders,$5.53,9.0,$155.00,$49.77,$105.23,False
5857-1,Smiths Pushpins,$1.88,7.0,$54.76,$13.16,$41.60,False
5858-1,Artisan Hanging File Binders,$5.98,47.0,$165.90,$281.06,$-115.16,False
5859-1,Artisan Durable Binders,$2.88,42.0,$149.31,$120.96,$28.35,False
5859-1,Artisan Hanging File Binders,$5.98,30.0,$232.00,$179.40,$52.60,False
5859-1,Artisan Durable Poly Binders,$5.53,17.0,$149.31,$94.01,$55.30,False
5859-1,Artisan Durable Binders,$2.88,23.0,$149.31,$66.24,$83.07,False
5859-1,Artisan Hanging File Binders,$5.98,37.0,$149.31,$221.26,$-71.95,False
5859-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,7.0,$629.70,$208.18,$421.52,False
5859-1,Artisan Durable Poly Binders,$5.53,8.0,$149.31,$44.24,$105.07,False
5859-1,Artisan Durable Poly Binders,$5.53,50.0,$137.24,$276.50,$-139.26,False
5861-1,Binder Posts,$5.74,4.0,$132.02,$22.96,$109.06,False
5861-1,Artisan Hi-Liter Fluorescent Desk Style Markers,$3.38,14.0,$156.75,$47.32,$109.43,False
5861-1,Smiths Metal Binder Clips,$2.62,30.0,$59.32,$78.60,$-19.28,False
5862-1,Artisan Hanging File Binders,$5.98,24.0,$467.28,$143.52,$323.76,False
5862-1,DrawIt Colored Pencils,$9.11,47.0,$39.92,$428.17,$-388.25,False
5863-1,Beekin 105-Key Black Keyboard,$19.98,12.0,$65.96,$239.76,$-173.80,False
5863-1,Beekin 105-Key Black Keyboard,$19.98,20.0,$119.88,$399.60,$-279.72,False
5863-1,300 Series Non-Flip,$155.99,20.0,"$4,564.00",$3119.80,$1444.20,False
5864-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,8.0,$699.30,$179.04,$520.26,False
5865-1,Apex Straight Scissors,$12.98,3.0,$119.88,$38.94,$80.94,False
5865-1,Alto Perma 3000 Stacking Storage Drawers,$29.74,25.0,$879.08,$743.50,$135.58,False
5865-1,Artisan Hole Reinforcements,$6.23,30.0,$70.08,$186.90,$-116.82,False
5865-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,16.0,$70.08,$130.24,$-60.16,False
5865-1,1726 Digital Answering Machine,$20.99,39.0,"$1,028.51",$818.61,$209.90,False
5865-1,Smiths Standard Envelopes,$5.68,6.0,$75.60,$34.08,$41.52,False
5865-1,1726 Digital Answering Machine,$20.99,26.0,"$1,028.51",$545.74,$482.77,False
5867-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,8.0,$47.97,$65.12,$-17.15,False
5868-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,10.0,$104.78,$81.40,$23.38,False
5869-1,Binder Posts,$5.74,26.0,$16.00,$149.24,$-133.24,False
5869-1,Smiths General Use 3-Ring Binders,$1.88,41.0,$52.72,$77.08,$-24.36,False
5869-1,Binder Posts,$5.74,40.0,$44.10,$229.60,$-185.50,False
5869-2,DrawIt Pizazz Watercolor Pencil Set,$19.84,34.0,$34.08,$674.56,$-640.48,False
5869-2,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,13.0,$34.08,$55.38,$-21.30,False
5869-2,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,9.0,$34.08,$38.34,$-4.26,False
5870-1,Cando PC940 Copier,$449.99,34.0,$899.98,$15299.66,$-14399.68,False
5870-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,49.0,$92.02,$139.16,$-47.14,False
5870-1,Alto 3-Hole Punch,$4.38,32.0,$43.68,$140.16,$-96.48,False
5870-1,Lumi Crayons,$9.85,42.0,$839.94,$413.70,$426.24,False
5870-1,Cando PC940 Copier,$449.99,28.0,$899.98,$12599.72,$-11699.74,False
5870-1,Cando PC940 Copier,$449.99,50.0,$899.98,$22499.50,$-21599.52,False
5871-1,Artisan Hanging File Binders,$5.98,28.0,$140.65,$167.44,$-26.79,False
5871-1,Artisan Durable Poly Binders,$5.53,33.0,$53.75,$182.49,$-128.74,False
5871-1,Apex Straight Scissors,$12.98,44.0,$187.22,$571.12,$-383.90,False
5872-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,14.0,$134.28,$313.32,$-179.04,False
5873-1,Colored Envelopes,$3.69,24.0,$460.69,$88.56,$372.13,False
5875-1,Apex Preferred Stainless Steel Scissors,$5.68,39.0,"$2,249.95",$221.52,$2028.43,False
5876-1,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,32.0,$20.98,$186.88,$-165.90,False
5876-1,Bagged Rubber Bands,$1.26,3.0,$46.20,$3.78,$42.42,False
5876-1,Artisan Hing File Binders,$5.98,36.0,$43.88,$215.28,$-171.40,False
5877-1,Artisan 479 Labels,$2.61,49.0,$83.52,$127.89,$-44.37,False
5877-1,"Wirebound Message Book, 4 per Page",$5.43,36.0,$53.75,$195.48,$-141.73,False
5877-1,Smiths Standard Envelopes,$5.68,46.0,$47.20,$261.28,$-214.08,False
5877-1,Smiths Bulldog Clip,$3.78,50.0,$28.55,$189.00,$-160.45,False
5877-1,Artisan 479 Labels,$2.61,24.0,$83.52,$62.64,$20.88,False
5879-1,Apex Box Cutter Scissors,$10.23,44.0,$434.38,$450.12,$-15.74,False
5879-1,Artisan Binder Labels,$3.89,32.0,$16.70,$124.48,$-107.78,False
5879-1,Artisan Poly Binder Pockets,$3.58,8.0,$25.06,$28.64,$-3.58,False
5881-1,Artisan Poly Binder Pockets,$3.58,46.0,$245.68,$164.68,$81.00,False
5881-1,Smiths Standard Envelopes,$5.68,12.0,$255.32,$68.16,$187.16,False
5881-1,Apex Box Cutter Scissors,$10.23,2.0,$23.92,$20.46,$3.46,False
5881-1,Smiths File Caddy,$9.38,43.0,$283.72,$403.34,$-119.62,False
5881-1,TechSavi Access Keyboard,$15.98,19.0,$480.58,$303.62,$176.96,False
5884-1,TechSavi Access Keyboard,$15.98,19.0,$415.48,$303.62,$111.86,False
5884-1,Desktop 3-Pocket Hot File,$54.10,41.0,$219.40,$2218.10,$-1998.70,False
5884-2,Barrel Sharpener,$3.57,23.0,$136.02,$82.11,$53.91,False
5885-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,10.0,$852.20,$365.50,$486.70,False
5885-1,"24 Capacity Maxi Data Binder Racks, Pearl",$210.55,31.0,$860.19,$6527.05,$-5666.86,False
5885-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,44.0,"$3,789.90",$1608.20,$2181.70,False
5886-1,TechSavi Cordless Elite Duo,$100.98,35.0,"$1,253.81",$3534.30,$-2280.49,False
5886-1,Beekin 105-Key Black Keyboard,$19.98,45.0,$825.38,$899.10,$-73.72,False
5887-1,Apex Design Stainless Steel Bent Scissors,$6.84,38.0,$470.58,$259.92,$210.66,False
5887-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,19.0,"$1,242.31",$694.45,$547.86,False
5887-1,Artisan Hanging File Binders,$5.98,49.0,$191.36,$293.02,$-101.66,False
5887-1,Smiths Colored Interoffice Envelopes,$30.98,33.0,$659.34,$1022.34,$-363.00,False
5887-2,Artisan Poly Binder Pockets,$3.58,16.0,$23.92,$57.28,$-33.36,False
5887-2,Artisan Hanging File Binders,$5.98,44.0,$23.92,$263.12,$-239.20,False
5887-2,Artisan Hanging File Binders,$5.98,31.0,$23.92,$185.38,$-161.46,False
5889-1,Adesso Programmable 142-Key Keyboard,$152.48,1.0,"$5,144.50",$152.48,$4992.02,False
5891-1,Apex Straight Scissors,$12.98,9.0,$566.53,$116.82,$449.71,False
5892-1,Artisan Binder Labels,$3.89,27.0,$18.65,$105.03,$-86.38,False
5893-1,Bagged Rubber Bands,$1.26,14.0,$45.10,$17.64,$27.46,False
